지점,지점명,일시,강수량(mm),강수량 QC플래그,적설(cm),3시간신적설(cm),현상번호(국내식)
108,서울,2024-04-15 20:00,,9,,,19
108,서울,2024-04-15 21:00,0,,,,1902
108,서울,2024-04-15 22:00,0,,,,1902
108,서울,2024-04-15 23:00,0,,,,1902
108,서울,2024-04-16 00:00,,9,,,19
108,서울,2024-04-16 01:00,,,,,19
108,서울,2024-04-16 02:00,0,,,,1902
108,서울,2024-04-16 03:00,.4,,,,190201
108,서울,2024-04-16 04:00,.1,,,,1901
108,서울,2024-04-16 05:00,0,,,,1901
108,서울,2024-04-16 06:00,,9,,,19
108,서울,2024-04-16 07:00,.3,,,,1901
108,서울,2024-04-16 08:00,.8,,,,1901
108,서울,2024-04-16 09:00,.7,,,,1901
108,서울,2024-04-16 10:00,0,,,,1902
108,서울,2024-04-16 11:00,,9,,,19
108,서울,2024-04-16 12:00,,9,,,19
108,서울,2024-04-16 13:00,,9,,,4219
108,서울,2024-04-16 14:00,,9,,,4219
108,서울,2024-04-16 15:00,,9,,,42
108,서울,2024-04-16 16:00,,9,,,42
108,서울,2024-04-16 17:00,,9,,,42
108,서울,2024-04-16 18:00,,9,,,42
108,서울,2024-04-16 19:00,,9,,,42
108,서울,2024-04-16 20:00,,9,,,42
108,서울,2024-04-16 21:00,,9,,,4219
108,서울,2024-04-16 22:00,,9,,,4219
108,서울,2024-04-16 23:00,,9,,,4219
108,서울,2024-04-17 00:00,,9,,,4219
108,서울,2024-04-17 01:00,,,,,4219
108,서울,2024-04-17 02:00,,,,,4219
108,서울,2024-04-17 03:00,,,,,4219
108,서울,2024-04-17 04:00,,,,,4219
108,서울,2024-04-17 05:00,,,,,4219
108,서울,2024-04-17 06:00,,,,,4219
108,서울,2024-04-17 07:00,,,,,4219
108,서울,2024-04-17 08:00,,,,,19
108,서울,2024-04-17 09:00,,,,,19
108,서울,2024-04-17 10:00,,,,,4019
108,서울,2024-04-17 11:00,,,,,40
108,서울,2024-04-17 12:00,,,,,4240
108,서울,2024-04-17 13:00,,,,,42
108,서울,2024-04-17 14:00,,,,,42
108,서울,2024-04-17 15:00,,,,,42
108,서울,2024-04-17 16:00,,,,,42
108,서울,2024-04-17 17:00,,,,,42
108,서울,2024-04-17 18:00,,,,,42
108,서울,2024-04-17 19:00,,,,,42
108,서울,2024-04-17 20:00,,,,,42
108,서울,2024-04-17 21:00,,,,,42
108,서울,2024-04-17 22:00,,,,,42
108,서울,2024-04-17 23:00,,,,,42
108,서울,2024-04-18 00:00,,,,,42
108,서울,2024-04-18 01:00,,,,,42
108,서울,2024-04-18 02:00,,,,,42
108,서울,2024-04-18 03:00,,,,,42
108,서울,2024-04-18 04:00,,,,,42
108,서울,2024-04-18 05:00,,,,,42
108,서울,2024-04-18 06:00,,,,,42
108,서울,2024-04-18 07:00,,,,,42
108,서울,2024-04-18 08:00,,,,,42
108,서울,2024-04-18 09:00,,,,,42
108,서울,2024-04-18 10:00,,,,,42
108,서울,2024-04-18 11:00,,,,,42
108,서울,2024-04-18 12:00,,,,,42
108,서울,2024-04-18 13:00,,,,,42
108,서울,2024-04-18 14:00,,,,,42
108,서울,2024-04-18 15:00,,,,,42
108,서울,2024-04-18 16:00,,,,,42
108,서울,2024-04-18 17:00,,,,,42
108,서울,2024-04-18 18:00,,,,,42
108,서울,2024-04-18 19:00,,,,,42
108,서울,2024-04-18 20:00,,,,,42
108,서울,2024-04-18 21:00,,,,,42
108,서울,2024-04-19 12:00,,,,,40
108,서울,2024-04-19 13:00,,,,,40
108,서울,2024-04-19 14:00,,,,,40
108,서울,2024-04-19 15:00,,,,,40
108,서울,2024-04-19 16:00,,,,,40
108,서울,2024-04-20 03:00,,,,,40
108,서울,2024-04-20 04:00,,,,,40
108,서울,2024-04-20 05:00,,,,,40
108,서울,2024-04-20 06:00,,,,,40
108,서울,2024-04-20 07:00,,,,,40
108,서울,2024-04-20 08:00,,,,,40
108,서울,2024-04-20 09:00,,,,,40
108,서울,2024-04-20 10:00,0,,,,4001
108,서울,2024-04-20 11:00,.5,,,,4001
108,서울,2024-04-20 12:00,0,,,,01
108,서울,2024-04-20 13:00,0,,,,01
108,서울,2024-04-20 14:00,.2,,,,01
108,서울,2024-04-20 15:00,.5,,,,1901
108,서울,2024-04-20 16:00,.8,,,,1901
108,서울,2024-04-20 17:00,.9,,,,1901
108,서울,2024-04-20 18:00,.3,,,,1901
108,서울,2024-04-20 19:00,1,,,,1901
108,서울,2024-04-20 20:00,.6,,,,1901
108,서울,2024-04-20 21:00,0,,,,01
108,서울,2024-04-20 22:00,0,,,,01
108,서울,2024-04-20 23:00,0,,,,01
108,서울,2024-04-21 00:00,0,,,,01
108,서울,2024-04-23 19:00,0,,,,01
108,서울,2024-04-23 20:00,0,,,,01
108,서울,2024-04-23 21:00,0,,,,01
108,서울,2024-04-23 22:00,0,,,,01
108,서울,2024-04-23 23:00,0,,,,01
108,서울,2024-04-24 00:00,,9,,,
108,서울,2024-04-24 02:00,0,,,,01
108,서울,2024-04-24 03:00,0,,,,01
108,서울,2024-04-24 04:00,0,,,,01
108,서울,2024-04-24 05:00,.5,,,,1901
108,서울,2024-04-24 06:00,2.7,,,,1901
108,서울,2024-04-24 07:00,3.3,,,,1901
108,서울,2024-04-24 08:00,1.5,,,,01
108,서울,2024-04-24 09:00,.5,,,,01
108,서울,2024-04-24 10:00,.5,,,,01
108,서울,2024-04-24 11:00,,9,,,
108,서울,2024-04-24 12:00,,9,,,
108,서울,2024-04-24 13:00,,9,,,
108,서울,2024-04-24 14:00,,9,,,
108,서울,2024-04-24 15:00,,9,,,
108,서울,2024-04-24 16:00,,9,,,
108,서울,2024-04-24 17:00,,9,,,
108,서울,2024-04-24 18:00,,9,,,
108,서울,2024-04-24 19:00,,9,,,
108,서울,2024-04-24 20:00,,9,,,
108,서울,2024-04-24 21:00,,9,,,
108,서울,2024-04-24 22:00,,9,,,
108,서울,2024-04-24 23:00,,9,,,
108,서울,2024-04-25 00:00,,9,,,19
108,서울,2024-04-25 01:00,,,,,19
108,서울,2024-04-25 05:00,,,,,19
108,서울,2024-04-25 06:00,,,,,19
108,서울,2024-04-25 07:00,,,,,19
108,서울,2024-04-25 08:00,,,,,19
108,서울,2024-04-25 09:00,,,,,19
108,서울,2024-04-25 10:00,,,,,19
108,서울,2024-04-25 11:00,,,,,19
108,서울,2024-04-25 12:00,,,,,19
108,서울,2024-04-25 13:00,,,,,4019
108,서울,2024-04-25 14:00,,,,,40
108,서울,2024-04-25 15:00,,,,,40
108,서울,2024-04-25 16:00,,,,,40
108,서울,2024-04-25 17:00,,,,,40
108,서울,2024-04-25 18:00,,,,,40
108,서울,2024-04-25 19:00,,,,,40
108,서울,2024-04-25 20:00,,,,,40
108,서울,2024-04-25 21:00,,,,,40
108,서울,2024-04-25 22:00,,,,,40
108,서울,2024-04-25 23:00,,,,,4019
108,서울,2024-04-26 00:00,,,,,19
108,서울,2024-04-26 01:00,,,,,19
108,서울,2024-04-26 02:00,,,,,19
108,서울,2024-04-26 03:00,,,,,19
108,서울,2024-04-26 04:00,,,,,19
108,서울,2024-04-26 05:00,,,,,19
108,서울,2024-04-26 06:00,,,,,19
108,서울,2024-04-26 07:00,,,,,19
108,서울,2024-04-26 08:00,,,,,19
108,서울,2024-04-26 09:00,,,,,19
108,서울,2024-04-26 10:00,,,,,4019
108,서울,2024-04-26 11:00,,,,,40
108,서울,2024-04-26 16:00,,,,,42
108,서울,2024-04-26 17:00,,,,,42
108,서울,2024-04-26 18:00,,,,,42
108,서울,2024-04-26 19:00,,,,,42
108,서울,2024-04-26 20:00,,,,,42
108,서울,2024-04-26 21:00,,,,,42
108,서울,2024-04-26 22:00,,,,,42
108,서울,2024-04-27 00:00,,,,,40
108,서울,2024-04-27 01:00,,,,,40
108,서울,2024-04-27 02:00,,,,,40
108,서울,2024-04-27 03:00,,,,,40
108,서울,2024-04-27 04:00,,,,,40
108,서울,2024-04-27 09:00,,,,,40
108,서울,2024-04-27 10:00,,,,,40
108,서울,2024-04-27 11:00,,,,,40
108,서울,2024-04-30 07:00,,,,,40
108,서울,2024-04-30 08:00,,,,,40
108,서울,2024-04-30 12:00,,,,,40
108,서울,2024-04-30 13:00,,,,,40
108,서울,2024-04-30 20:00,,,,,40
108,서울,2024-04-30 21:00,,,,,40
108,서울,2024-04-30 22:00,,,,,40
108,서울,2024-04-30 23:00,,,,,40
108,서울,2024-05-01 00:00,,,,,40
108,서울,2024-05-01 01:00,,,,,40
108,서울,2024-05-04 12:00,,,,,40
108,서울,2024-05-04 13:00,,,,,40
108,서울,2024-05-04 14:00,,,,,40
108,서울,2024-05-04 15:00,,,,,40
108,서울,2024-05-04 16:00,,,,,40
108,서울,2024-05-04 17:00,,,,,40
108,서울,2024-05-05 00:00,0,,,,01
108,서울,2024-05-05 03:00,0,,,,01
108,서울,2024-05-05 04:00,.2,,,,1901
108,서울,2024-05-05 05:00,1.7,,,,1901
108,서울,2024-05-05 06:00,.1,,,,1901
108,서울,2024-05-05 07:00,0,,,,1901
108,서울,2024-05-05 08:00,0,,,,1901
108,서울,2024-05-05 09:00,1.2,,,,1901
108,서울,2024-05-05 10:00,2.6,,,,1901
108,서울,2024-05-05 11:00,4.9,,,,1901
108,서울,2024-05-05 12:00,4.5,,,,1901
108,서울,2024-05-05 13:00,4.2,,,,1901
108,서울,2024-05-05 14:00,2,,,,1901
108,서울,2024-05-05 15:00,7.8,,,,1901
108,서울,2024-05-05 16:00,3,,,,1901
108,서울,2024-05-05 17:00,.9,,,,1901
108,서울,2024-05-05 18:00,1.7,,,,1901
108,서울,2024-05-05 19:00,2,,,,1901
108,서울,2024-05-05 20:00,6.7,,,,1901
108,서울,2024-05-05 21:00,3,,,,1901
108,서울,2024-05-05 22:00,1,,,,1901
108,서울,2024-05-05 23:00,.5,,,,1901
108,서울,2024-05-06 00:00,.3,,,,1901
108,서울,2024-05-06 01:00,.4,,,,1901
108,서울,2024-05-06 02:00,3.4,,,,1901
108,서울,2024-05-06 03:00,3.3,,,,1901
108,서울,2024-05-06 04:00,.5,,,,1901
108,서울,2024-05-06 05:00,.8,,,,1901
108,서울,2024-05-06 06:00,0,,,,01
108,서울,2024-05-06 07:00,.1,,,,1901
108,서울,2024-05-06 08:00,.5,,,,1901
108,서울,2024-05-06 09:00,.5,,,,1901
108,서울,2024-05-06 10:00,.4,,,,1901
108,서울,2024-05-06 11:00,.4,,,,1901
108,서울,2024-05-06 12:00,.4,,,,1901
108,서울,2024-05-06 13:00,.2,,,,1901
108,서울,2024-05-06 14:00,.3,,,,1901
108,서울,2024-05-06 15:00,0,,,,1901
108,서울,2024-05-06 16:00,0,,,,01
108,서울,2024-05-06 17:00,0,,,,1901
108,서울,2024-05-06 18:00,,9,,,19
108,서울,2024-05-06 19:00,0,,,,02
108,서울,2024-05-06 20:00,0,,,,1902
108,서울,2024-05-06 21:00,0,,,,1902
108,서울,2024-05-06 22:00,.6,,,,1902
108,서울,2024-05-06 23:00,.5,,,,1902
108,서울,2024-05-07 00:00,0,,,,1902
108,서울,2024-05-07 01:00,0,,,,1902
108,서울,2024-05-07 02:00,0,,,,1902
108,서울,2024-05-07 03:00,.1,,,,1902
108,서울,2024-05-07 04:00,.1,,,,1902
108,서울,2024-05-07 05:00,.3,,,,1902
108,서울,2024-05-07 06:00,.9,,,,190201
108,서울,2024-05-07 07:00,.5,,,,1901
108,서울,2024-05-07 08:00,0,,,,1901
108,서울,2024-05-07 09:00,.5,,,,1901
108,서울,2024-05-07 10:00,0,,,,1901
108,서울,2024-05-07 11:00,,9,,,
108,서울,2024-05-07 12:00,,9,,,
108,서울,2024-05-07 13:00,0,,,,01
108,서울,2024-05-07 14:00,0,,,,01
108,서울,2024-05-07 15:00,0,,,,01
108,서울,2024-05-07 16:00,0,,,,01
108,서울,2024-05-07 17:00,0,,,,01
108,서울,2024-05-07 18:00,0,,,,01
108,서울,2024-05-07 19:00,0,,,,01
108,서울,2024-05-07 20:00,0,,,,01
108,서울,2024-05-07 21:00,0,,,,01
108,서울,2024-05-07 22:00,,9,,,
108,서울,2024-05-07 23:00,,9,,,
108,서울,2024-05-08 00:00,,9,,,
108,서울,2024-05-10 03:00,,,,,19
108,서울,2024-05-10 04:00,,,,,19
108,서울,2024-05-10 06:00,,,,,19
108,서울,2024-05-10 07:00,,,,,19
108,서울,2024-05-10 08:00,,,,,19
108,서울,2024-05-11 14:00,.1,,,,01
108,서울,2024-05-11 15:00,2.1,,,,1901
108,서울,2024-05-11 16:00,1.6,,,,1901
108,서울,2024-05-11 17:00,4,,,,1901
108,서울,2024-05-11 18:00,7.7,,,,1901
108,서울,2024-05-11 19:00,5.6,,,,1901
108,서울,2024-05-11 20:00,2.5,,,,1901
108,서울,2024-05-11 21:00,4.8,,,,1901
108,서울,2024-05-11 22:00,3.1,,,,1901
108,서울,2024-05-11 23:00,.2,,,,1901
108,서울,2024-05-12 00:00,,9,,,19
108,서울,2024-05-12 01:00,,,,,19
108,서울,2024-05-12 02:00,,,,,19
108,서울,2024-05-12 03:00,,,,,19
108,서울,2024-05-12 04:00,,,,,19
108,서울,2024-05-12 05:00,,,,,19
108,서울,2024-05-12 06:00,,,,,19
108,서울,2024-05-12 07:00,,,,,19
108,서울,2024-05-12 08:00,,,,,19
108,서울,2024-05-12 10:00,,,,,42
108,서울,2024-05-12 11:00,,,,,42
108,서울,2024-05-12 12:00,,,,,42
108,서울,2024-05-12 13:00,,,,,42
108,서울,2024-05-12 14:00,,,,,42
108,서울,2024-05-12 15:00,,,,,42
108,서울,2024-05-12 16:00,,,,,42
108,서울,2024-05-12 17:00,,,,,42
108,서울,2024-05-12 18:00,,,,,42
108,서울,2024-05-15 14:00,0,,,,1901
108,서울,2024-05-15 15:00,3,,,,1901
108,서울,2024-05-15 16:00,3.1,,,,1901
108,서울,2024-05-15 17:00,3.4,,,,1901
108,서울,2024-05-15 18:00,2.4,,,,1901
108,서울,2024-05-15 19:00,1.1,,,,01
108,서울,2024-05-15 20:00,2,,,,01
108,서울,2024-05-15 21:00,2.6,,,,01
108,서울,2024-05-15 22:00,1,,,,01
108,서울,2024-05-15 23:00,1,,,,01
108,서울,2024-05-16 00:00,1,,,,01
108,서울,2024-05-16 01:00,.1,,,,01
108,서울,2024-05-16 02:00,0,,,,01
108,서울,2024-05-16 03:00,,9,,,
108,서울,2024-05-16 04:00,,9,,,
108,서울,2024-05-16 05:00,,9,,,
108,서울,2024-05-16 06:00,,9,,,
108,서울,2024-05-16 07:00,,9,,,
108,서울,2024-05-16 08:00,,9,,,
108,서울,2024-05-16 09:00,,9,,,
108,서울,2024-05-16 10:00,,9,,,
108,서울,2024-05-16 11:00,,9,,,
108,서울,2024-05-16 12:00,,9,,,
108,서울,2024-05-16 13:00,,9,,,
108,서울,2024-05-16 14:00,,9,,,
108,서울,2024-05-16 15:00,,9,,,
108,서울,2024-05-16 16:00,,9,,,
108,서울,2024-05-16 17:00,,9,,,
108,서울,2024-05-16 18:00,,9,,,
108,서울,2024-05-16 19:00,,9,,,
108,서울,2024-05-16 20:00,,9,,,
108,서울,2024-05-16 21:00,,9,,,
108,서울,2024-05-16 22:00,,9,,,
108,서울,2024-05-16 23:00,,9,,,
108,서울,2024-05-17 00:00,,9,,,
108,서울,2024-05-17 04:00,,,,,19
108,서울,2024-05-17 05:00,,,,,19
108,서울,2024-05-17 06:00,,,,,19
108,서울,2024-05-17 07:00,,,,,19
108,서울,2024-05-17 08:00,,,,,19
108,서울,2024-05-17 09:00,,,,,19
108,서울,2024-05-20 21:00,,,,,19
108,서울,2024-05-20 22:00,,,,,19
108,서울,2024-05-20 23:00,,,,,19
108,서울,2024-05-21 00:00,,,,,19
108,서울,2024-05-21 01:00,,,,,19
108,서울,2024-05-21 02:00,,,,,19
108,서울,2024-05-21 03:00,,,,,19
108,서울,2024-05-21 04:00,,,,,19
108,서울,2024-05-21 05:00,,,,,19
108,서울,2024-05-21 06:00,,,,,19
108,서울,2024-05-21 07:00,,,,,19
108,서울,2024-05-21 08:00,,,,,19
108,서울,2024-05-21 18:00,,,,,40
108,서울,2024-05-21 19:00,,,,,40
108,서울,2024-05-21 20:00,,,,,40
108,서울,2024-05-21 21:00,,,,,40
108,서울,2024-05-21 22:00,,,,,40
108,서울,2024-05-21 23:00,,,,,40
108,서울,2024-05-22 00:00,,,,,40
108,서울,2024-05-22 01:00,,,,,4019
108,서울,2024-05-22 02:00,,,,,19
108,서울,2024-05-22 03:00,,,,,19
108,서울,2024-05-22 04:00,,,,,19
108,서울,2024-05-22 05:00,,,,,19
108,서울,2024-05-22 06:00,,,,,19
108,서울,2024-05-22 07:00,,,,,19
108,서울,2024-05-22 08:00,,,,,19
108,서울,2024-05-22 09:00,,,,,19
108,서울,2024-05-22 10:00,,,,,19
108,서울,2024-05-22 11:00,,,,,4019
108,서울,2024-05-22 12:00,,,,,4019
108,서울,2024-05-22 13:00,,,,,40
108,서울,2024-05-22 14:00,,,,,40
108,서울,2024-05-23 04:00,,,,,19
108,서울,2024-05-23 05:00,,,,,19
108,서울,2024-05-23 06:00,,,,,19
108,서울,2024-05-23 07:00,,,,,19
108,서울,2024-05-23 08:00,,,,,19
108,서울,2024-05-23 09:00,,,,,19
108,서울,2024-05-23 23:00,,,,,19
108,서울,2024-05-24 00:00,,,,,19
108,서울,2024-05-24 01:00,,,,,19
108,서울,2024-05-24 02:00,,,,,19
108,서울,2024-05-24 03:00,,,,,19
108,서울,2024-05-24 04:00,,,,,19
108,서울,2024-05-24 05:00,,,,,19
108,서울,2024-05-24 06:00,,,,,19
108,서울,2024-05-24 07:00,,,,,19
108,서울,2024-05-24 08:00,,,,,19
108,서울,2024-05-24 09:00,,,,,19
108,서울,2024-05-24 10:00,,,,,19
108,서울,2024-05-24 11:00,,,,,4019
108,서울,2024-05-24 12:00,,,,,40
108,서울,2024-05-24 14:00,,,,,40
108,서울,2024-05-24 15:00,,,,,40
108,서울,2024-05-24 16:00,,,,,40
108,서울,2024-05-25 20:00,,,,,40
108,서울,2024-05-25 21:00,,,,,40
108,서울,2024-05-25 22:00,,,,,40
108,서울,2024-05-25 23:00,,,,,40
108,서울,2024-05-26 00:00,,,,,40
108,서울,2024-05-26 13:00,0,,,,01
108,서울,2024-05-26 14:00,.6,,,,1901
108,서울,2024-05-26 15:00,1,,,,1901
108,서울,2024-05-26 16:00,.3,,,,1901
108,서울,2024-05-26 17:00,1.2,,,,1901
108,서울,2024-05-26 18:00,2.9,,,,1901
108,서울,2024-05-26 19:00,0,,,,1901
108,서울,2024-05-26 20:00,.1,,,,1901
108,서울,2024-05-26 21:00,.4,,,,1901
108,서울,2024-05-26 22:00,2.2,,,,1901
108,서울,2024-05-26 23:00,0,,,,1901
108,서울,2024-05-27 00:00,,9,,,19
108,서울,2024-05-27 01:00,,,,,19
108,서울,2024-05-27 02:00,,,,,19
108,서울,2024-05-27 03:00,,,,,19
108,서울,2024-05-27 04:00,,,,,19
108,서울,2024-05-27 05:00,,,,,19
108,서울,2024-05-27 06:00,,,,,19
108,서울,2024-05-31 19:00,1,,,,04
108,서울,2024-05-31 20:00,,9,,,
108,서울,2024-05-31 21:00,,9,,,
108,서울,2024-05-31 22:00,,9,,,
108,서울,2024-05-31 23:00,0,,,,02
108,서울,2024-06-01 00:00,0,,,,02
108,서울,2024-06-01 01:00,0,,,,02
108,서울,2024-06-01 02:00,,9,,,
108,서울,2024-06-01 03:00,,9,,,19
108,서울,2024-06-01 04:00,,9,,,19
108,서울,2024-06-01 05:00,0,,,,01
108,서울,2024-06-01 06:00,0,,,,01
108,서울,2024-06-01 07:00,,9,,,
108,서울,2024-06-01 08:00,,9,,,
108,서울,2024-06-01 09:00,,9,,,
108,서울,2024-06-01 10:00,,9,,,
108,서울,2024-06-01 11:00,,9,,,
108,서울,2024-06-01 12:00,,9,,,
108,서울,2024-06-01 13:00,,9,,,
108,서울,2024-06-01 14:00,,9,,,
108,서울,2024-06-01 15:00,,9,,,
108,서울,2024-06-01 16:00,,9,,,
108,서울,2024-06-01 17:00,,9,,,
108,서울,2024-06-01 18:00,,9,,,
108,서울,2024-06-01 19:00,,9,,,
108,서울,2024-06-01 20:00,,9,,,
108,서울,2024-06-01 21:00,,9,,,
108,서울,2024-06-01 22:00,,9,,,
108,서울,2024-06-01 23:00,,9,,,
108,서울,2024-06-02 00:00,,9,,,
108,서울,2024-06-06 10:00,,,,,40
108,서울,2024-06-06 11:00,,,,,40
108,서울,2024-06-07 20:00,0,,,,01
108,서울,2024-06-07 21:00,0,,,,01
108,서울,2024-06-07 22:00,0,,,,01
108,서울,2024-06-07 23:00,0,,,,01
108,서울,2024-06-08 00:00,.8,,,,01
108,서울,2024-06-08 01:00,0,,,,01
108,서울,2024-06-08 02:00,0,,,,01
108,서울,2024-06-08 03:00,0,,,,1901
108,서울,2024-06-08 04:00,.5,,,,1901
108,서울,2024-06-08 05:00,0,,,,1901
108,서울,2024-06-08 06:00,0,,,,1901
108,서울,2024-06-08 07:00,.6,,,,1901
108,서울,2024-06-08 08:00,.3,,,,1901
108,서울,2024-06-08 09:00,2.4,,,,1901
108,서울,2024-06-08 10:00,12.3,,,,1901
108,서울,2024-06-08 11:00,.5,,,,1901
108,서울,2024-06-08 12:00,.3,,,,1901
108,서울,2024-06-08 13:00,,9,,,19
108,서울,2024-06-08 14:00,,9,,,19
108,서울,2024-06-08 15:00,,9,,,
108,서울,2024-06-08 16:00,,9,,,
108,서울,2024-06-08 17:00,,9,,,
108,서울,2024-06-08 18:00,,9,,,
108,서울,2024-06-08 19:00,,9,,,
108,서울,2024-06-08 20:00,,9,,,
108,서울,2024-06-08 21:00,,9,,,
108,서울,2024-06-08 22:00,,9,,,
108,서울,2024-06-08 23:00,,9,,,
108,서울,2024-06-09 00:00,,9,,,
108,서울,2024-06-09 01:00,,,,,19
108,서울,2024-06-09 02:00,,,,,19
108,서울,2024-06-09 03:00,,,,,19
108,서울,2024-06-09 04:00,,,,,19
108,서울,2024-06-09 05:00,,,,,19
108,서울,2024-06-09 06:00,,,,,19
108,서울,2024-06-09 07:00,,,,,19
108,서울,2024-06-09 08:00,,,,,19
108,서울,2024-06-10 01:00,,,,,19
108,서울,2024-06-10 02:00,,,,,19
108,서울,2024-06-10 03:00,,,,,19
108,서울,2024-06-10 04:00,,,,,19
108,서울,2024-06-10 05:00,,,,,19
108,서울,2024-06-10 06:00,,,,,19
108,서울,2024-06-10 07:00,,,,,19
108,서울,2024-06-10 08:00,,,,,19
108,서울,2024-06-10 21:00,,,,,40
108,서울,2024-06-10 22:00,,,,,40
108,서울,2024-06-10 23:00,,,,,4019
108,서울,2024-06-11 00:00,,,,,19
108,서울,2024-06-11 01:00,,,,,19
108,서울,2024-06-11 02:00,,,,,19
108,서울,2024-06-11 03:00,,,,,19
108,서울,2024-06-11 04:00,,,,,19
108,서울,2024-06-11 05:00,,,,,19
108,서울,2024-06-11 06:00,,,,,19
108,서울,2024-06-11 07:00,,,,,19
108,서울,2024-06-11 08:00,,,,,19
108,서울,2024-06-11 09:00,,,,,4019
108,서울,2024-06-11 10:00,,,,,40
108,서울,2024-06-11 11:00,,,,,40
108,서울,2024-06-11 12:00,,,,,40
108,서울,2024-06-11 13:00,,,,,40
108,서울,2024-06-11 14:00,,,,,40
108,서울,2024-06-11 15:00,,,,,40
108,서울,2024-06-15 02:00,0,,,,01
108,서울,2024-06-15 03:00,0,,,,01
108,서울,2024-06-15 04:00,3.8,,,,1901
108,서울,2024-06-15 05:00,1.3,,,,1901
108,서울,2024-06-15 06:00,.3,,,,1901
108,서울,2024-06-15 07:00,.3,,,,1901
108,서울,2024-06-15 08:00,,9,,,19
108,서울,2024-06-15 09:00,,9,,,19
108,서울,2024-06-15 10:00,,9,,,19
108,서울,2024-06-15 11:00,,9,,,19
108,서울,2024-06-15 12:00,0,,,,01
108,서울,2024-06-15 13:00,.4,,,,01
108,서울,2024-06-15 14:00,,9,,,
108,서울,2024-06-15 15:00,,9,,,
108,서울,2024-06-15 16:00,,9,,,
108,서울,2024-06-15 17:00,,9,,,
108,서울,2024-06-15 18:00,,9,,,
108,서울,2024-06-15 19:00,,9,,,
108,서울,2024-06-15 20:00,,9,,,
108,서울,2024-06-15 21:00,,9,,,
108,서울,2024-06-15 22:00,,9,,,
108,서울,2024-06-15 23:00,,9,,,
108,서울,2024-06-16 00:00,,9,,,
108,서울,2024-06-16 01:00,,,,,19
108,서울,2024-06-16 02:00,,,,,19
108,서울,2024-06-16 03:00,,,,,19
108,서울,2024-06-16 04:00,,,,,19
108,서울,2024-06-16 05:00,,,,,19
108,서울,2024-06-22 05:00,0,,,,01
108,서울,2024-06-22 06:00,,9,,,
108,서울,2024-06-22 07:00,,9,,,
108,서울,2024-06-22 08:00,0,,,,01
108,서울,2024-06-22 09:00,0,,,,01
108,서울,2024-06-22 10:00,.1,,,,01
108,서울,2024-06-22 11:00,4,,,,1901
108,서울,2024-06-22 12:00,3.2,,,,1901
108,서울,2024-06-22 13:00,4.1,,,,1901
108,서울,2024-06-22 14:00,2.4,,,,1901
108,서울,2024-06-22 15:00,1.2,,,,1901
108,서울,2024-06-22 16:00,.9,,,,1901
108,서울,2024-06-22 17:00,.1,,,,1901
108,서울,2024-06-22 18:00,,9,,,
108,서울,2024-06-22 19:00,0,,,,01
108,서울,2024-06-22 20:00,.1,,,,1901
108,서울,2024-06-22 21:00,0,,,,1901
108,서울,2024-06-22 22:00,0,,,,01
108,서울,2024-06-22 23:00,0,,,,01
108,서울,2024-06-23 00:00,.4,,,,1901
108,서울,2024-06-23 01:00,.2,,,,1901
108,서울,2024-06-23 02:00,.1,,,,1901
108,서울,2024-06-23 03:00,.3,,,,1901
108,서울,2024-06-23 04:00,.7,,,,1901
108,서울,2024-06-23 05:00,.5,,,,1901
108,서울,2024-06-23 06:00,.3,,,,1901
108,서울,2024-06-23 07:00,,9,,,
108,서울,2024-06-23 08:00,,9,,,
108,서울,2024-06-23 09:00,,9,,,
108,서울,2024-06-23 10:00,,9,,,
108,서울,2024-06-23 11:00,,9,,,
108,서울,2024-06-23 12:00,,9,,,
108,서울,2024-06-23 13:00,,9,,,
108,서울,2024-06-23 14:00,,9,,,
108,서울,2024-06-23 15:00,,9,,,
108,서울,2024-06-23 16:00,,9,,,
108,서울,2024-06-23 17:00,,9,,,
108,서울,2024-06-23 18:00,,9,,,
108,서울,2024-06-23 19:00,,9,,,
108,서울,2024-06-23 20:00,,9,,,
108,서울,2024-06-23 21:00,,9,,,
108,서울,2024-06-23 22:00,3,,,,01
108,서울,2024-06-23 23:00,0,,,,01
108,서울,2024-06-24 00:00,0,,,,01
108,서울,2024-06-24 02:00,0,,,,01
108,서울,2024-06-24 03:00,,9,,,19
108,서울,2024-06-24 04:00,,9,,,19
108,서울,2024-06-24 05:00,,9,,,19
108,서울,2024-06-24 06:00,,9,,,19
108,서울,2024-06-24 07:00,,9,,,19
108,서울,2024-06-24 08:00,,9,,,
108,서울,2024-06-24 09:00,,9,,,
108,서울,2024-06-24 10:00,,9,,,
108,서울,2024-06-24 11:00,,9,,,
108,서울,2024-06-24 12:00,,9,,,
108,서울,2024-06-24 13:00,,9,,,
108,서울,2024-06-24 14:00,,9,,,
108,서울,2024-06-24 15:00,,9,,,
108,서울,2024-06-24 16:00,,9,,,
108,서울,2024-06-24 17:00,,9,,,
108,서울,2024-06-24 18:00,,9,,,
108,서울,2024-06-24 19:00,,9,,,
108,서울,2024-06-24 20:00,,9,,,
108,서울,2024-06-24 21:00,,9,,,
108,서울,2024-06-24 22:00,,9,,,
108,서울,2024-06-24 23:00,,9,,,
108,서울,2024-06-25 00:00,,9,,,
108,서울,2024-06-29 19:00,0,,,,01
108,서울,2024-06-29 20:00,2.2,,,,1901
